worker_code,zone_code,assignment_date
"W71","Z234","2024-12-08"
"W71","Z591","2025-01-05"
"W71","Z539","2025-01-10"
"W72","Z820","2024-04-03"
"W72","Z583","2024-04-05"
"W72","Z398","2024-04-09"
"W72","Z851","2024-06-15"
"W72","Z867","2024-06-16"
"W72","Z463","2024-06-21"
"W72","Z414","2024-10-20"
"W72","Z87","2024-10-26"
"W72","Z719","2024-10-29"
"W72","Z749","2024-11-20"
"W72","Z722","2024-12-03"
"W72","Z49","2025-01-13"
"W72","Z334","2025-01-17"
"W73","Z108","2024-03-15"
"W73","Z862","2024-09-11"
"W73","Z158","2024-09-28"
"W73","Z695","2024-10-11"
"W73","Z51","2024-11-23"
"W73","Z614","2024-12-27"
"W74","Z925","2024-04-06"
"W74","Z663","2024-04-18"
"W74","Z25","2024-04-27"
"W74","Z549","2024-05-19"
"W74","Z458","2024-06-06"
"W74","Z25","2024-07-07"
"W74","Z581","2024-07-31"
"W74","Z687","2024-08-02"
"W74","Z350","2024-08-08"
"W74","Z844","2024-08-23"
"W74","Z936","2024-09-30"
"W74","Z755","2024-10-08"
"W74","Z184","2024-10-14"
"W74","Z841","2024-10-25"
"W74","Z354","2024-11-16"
"W74","Z133","2024-11-23"
"W74","Z437","2024-12-15"
"W74","Z999","2024-12-31"
"W74","Z304","2025-01-08"
"W74","Z157","2025-02-04"
"W74","Z118","2025-03-02"
"W74","Z709","2025-03-09"
"W75","Z445","2024-04-02"
"W75","Z270","2024-04-04"
"W75","Z179","2024-05-30"
"W75","Z935","2024-06-10"
"W75","Z335","2024-10-05"
"W75","Z12","2024-10-20"
"W75","Z109","2024-11-20"
"W75","Z635","2024-11-23"
"W75","Z302","2025-01-02"
"W75","Z344","2025-01-19"
"W75","Z857","2025-01-25"
"W75","Z239","2025-01-26"
"W75","Z2","2025-02-02"
"W75","Z674","2025-02-09"
"W75","Z9","2025-02-26"
"W76","Z497","2024-04-14"
"W76","Z280","2024-05-04"
"W76","Z729","2024-05-17"
"W76","Z13","2024-10-26"
"W76","Z403","2024-11-11"
"W76","Z756","2024-12-19"
"W76","Z727","2025-01-04"
"W76","Z412","2025-01-18"
"W76","Z982","2025-01-19"
"W76","Z41","2025-01-22"
"W77","Z92","2024-03-19"
"W77","Z858","2024-03-25"
"W77","Z356","2024-04-17"
"W77","Z590","2024-04-22"
"W77","Z77","2024-07-25"
"W77","Z184","2024-07-27"
"W77","Z21","2024-09-06"
"W77","Z791","2024-09-19"
"W77","Z702","2024-09-25"
"W77","Z933","2024-10-15"
"W77","Z323","2024-10-21"
"W77","Z177","2024-11-11"
"W77","Z900","2024-12-10"
"W77","Z15","2024-12-29"
"W77","Z564","2025-01-04"
"W77","Z811","2025-02-25"
"W77","Z131","2025-03-09"
"W78","Z759","2024-03-20"
"W78","Z218","2024-04-05"
"W78","Z287","2024-07-25"
"W78","Z497","2024-11-27"
"W78","Z716","2024-12-11"
"W78","Z616","2025-01-22"
"W78","Z99","2025-02-07"
"W78","Z137","2025-03-04"
"W79","Z54","2024-03-23"
"W79","Z322","2024-04-25"
"W79","Z436","2024-05-05"
"W79","Z384","2024-05-29"
"W79","Z303","2024-06-01"
"W79","Z336","2024-06-04"
"W79","Z209","2024-06-24"
"W79","Z891","2024-08-23"
"W79","Z887","2024-08-24"
"W79","Z14","2024-08-29"
"W79","Z440","2024-10-13"
"W79","Z278","2024-12-19"
"W79","Z376","2024-12-23"
"W79","Z142","2025-01-28"
"W80","Z726","2024-05-13"
"W80","Z664","2024-05-21"
"W80","Z389","2024-06-18"
"W80","Z824","2024-08-13"
"W80","Z333","2024-08-19"
"W80","Z284","2024-08-30"
"W80","Z65","2024-09-14"
"W80","Z515","2024-10-04"
"W80","Z346","2024-10-20"
"W80","Z384","2024-11-05"
"W80","Z401","2024-11-13"
"W80","Z80","2024-11-16"
"W80","Z288","2024-11-21"
"W80","Z266","2024-12-27"
"W80","Z811","2025-01-23"
"W80","Z489","2025-03-11"
"W81","Z72","2024-03-30"
"W81","Z649","2024-06-09"
"W81","Z508","2024-10-11"
"W81","Z667","2024-11-20"
"W81","Z755","2024-11-30"
"W81","Z970","2024-12-16"
"W81","Z686","2025-01-31"
"W82","Z576","2024-05-09"
"W82","Z207","2024-06-29"
"W82","Z549","2024-10-08"
"W82","Z400","2024-12-11"
"W82","Z395","2025-01-15"
"W82","Z417","2025-01-29"
"W83","Z533","2024-03-21"
"W83","Z187","2024-03-31"
"W83","Z593","2024-05-24"
"W83","Z687","2024-08-23"
"W83","Z806","2024-08-27"
"W83","Z71","2024-08-28"
"W83","Z897","2024-09-23"
"W83","Z901","2024-10-04"
"W83","Z382","2024-10-11"
"W83","Z404","2024-11-18"
"W83","Z376","2025-01-15"
"W83","Z222","2025-01-26"
"W83","Z622","2025-02-18"
"W83","Z886","2025-03-02"
"W84","Z837","2024-03-26"
"W84","Z192","2024-04-10"
"W84","Z147","2024-04-30"
"W84","Z920","2024-06-04"
"W84","Z673","2024-06-15"
"W84","Z442","2024-06-28"
"W84","Z531","2024-07-07"
"W84","Z359","2024-07-10"
"W84","Z243","2024-09-12"
"W84","Z118","2024-09-14"
"W84","Z647","2024-10-27"
"W84","Z125","2024-11-05"
"W84","Z632","2024-11-30"
"W84","Z218","2024-12-03"
"W84","Z348","2024-12-25"
"W84","Z889","2025-01-15"
"W84","Z530","2025-02-15"
"W84","Z58","2025-03-02"
"W85","Z641","2024-04-01"
"W85","Z252","2024-04-03"
"W85","Z879","2024-04-15"
"W85","Z986","2024-05-31"
"W85","Z954","2024-06-09"
"W85","Z608","2024-06-17"
"W85","Z807","2024-06-18"
"W85","Z974","2024-07-14"
"W85","Z624","2024-08-13"
"W85","Z403","2024-09-21"
"W85","Z32","2024-09-27"
"W85","Z141","2024-11-16"
"W85","Z805","2024-11-28"
"W85","Z596","2024-12-03"
"W85","Z907","2024-12-09"
"W85","Z505","2024-12-23"
"W85","Z598","2025-01-12"
"W86","Z79","2024-03-23"
"W86","Z180","2024-07-17"
"W86","Z272","2024-10-30"
"W86","Z742","2024-10-31"
"W86","Z471","2025-01-12"
"W87","Z744","2024-04-02"
"W87","Z560","2024-05-27"
"W87","Z135","2024-07-13"
"W87","Z699","2024-07-25"
"W87","Z75","2024-11-28"
"W87","Z487","2024-12-04"
"W87","Z845","2024-12-13"
"W88","Z24","2024-07-27"
"W88","Z824","2024-09-28"
"W88","Z463","2024-10-11"
"W88","Z440","2024-10-28"
"W88","Z267","2024-11-28"
"W88","Z369","2025-02-09"
"W89","Z352","2024-03-15"
"W89","Z538","2024-07-03"
"W89","Z674","2024-07-12"
"W89","Z673","2024-08-18"
"W89","Z262","2024-11-21"
"W89","Z198","2024-12-31"
"W90","Z789","2024-04-28"
"W90","Z29","2024-06-18"
"W90","Z318","2024-06-19"
"W90","Z250","2024-07-03"
"W90","Z510","2024-07-07"
"W90","Z832","2024-08-29"
"W90","Z798","2024-09-05"
"W90","Z359","2024-09-11"
"W90","Z251","2024-10-02"
"W90","Z798","2024-10-18"
"W90","Z405","2024-10-29"
"W90","Z590","2024-11-25"
"W90","Z780","2025-02-06"
"W90","Z484","2025-02-20"
"W91","Z660","2024-04-15"
"W91","Z924","2024-05-20"
"W91","Z239","2024-06-14"
"W91","Z448","2024-06-22"
"W91","Z442","2024-07-25"
"W91","Z982","2024-07-27"
"W91","Z708","2024-07-28"
"W91","Z212","2024-11-04"
"W91","Z643","2024-11-11"
"W91","Z128","2024-12-12"
"W91","Z279","2024-12-13"
"W91","Z995","2025-01-20"
"W92","Z568","2024-03-29"
"W92","Z713","2024-05-16"
"W92","Z287","2024-07-02"
"W92","Z779","2024-07-07"
"W92","Z626","2024-08-08"
"W92","Z38","2024-08-31"
"W92","Z651","2024-09-17"
"W92","Z840","2024-11-12"
"W92","Z1000","2024-11-25"
"W92","Z481","2024-12-14"
"W92","Z629","2024-12-31"
"W92","Z294","2025-01-20"
"W93","Z866","2024-04-20"
"W93","Z906","2024-05-24"
"W93","Z429","2024-07-05"
"W93","Z558","2024-07-11"
"W93","Z381","2024-07-24"
"W93","Z945","2024-08-11"
"W93","Z933","2024-09-28"
"W93","Z658","2024-11-02"
"W93","Z366","2024-12-10"
"W94","Z461","2024-03-14"
"W94","Z560","2024-08-08"
"W94","Z257","2024-08-09"
"W94","Z505","2024-10-18"
"W94","Z755","2024-10-26"
"W94","Z568","2024-11-09"
"W94","Z540","2025-01-14"
"W94","Z148","2025-02-09"
"W94","Z907","2025-02-16"
"W95","Z602","2024-03-17"
"W95","Z971","2024-04-16"
"W95","Z883","2024-04-18"
"W95","Z39","2024-09-01"
"W95","Z679","2024-11-23"
"W95","Z223","2025-01-11"
"W95","Z252","2025-02-14"
"W95","Z800","2025-03-02"
"W96","Z612","2024-04-12"
"W96","Z953","2024-04-25"
"W96","Z620","2024-06-02"
"W96","Z499","2024-08-16"
"W96","Z413","2024-08-24"
"W96","Z539","2024-09-05"
"W96","Z734","2024-09-11"
"W96","Z188","2024-09-13"
"W96","Z442","2024-11-16"
"W96","Z685","2025-02-08"
"W97","Z184","2024-06-21"
"W97","Z755","2024-08-06"
"W97","Z345","2024-09-04"
"W97","Z649","2024-10-06"
"W97","Z895","2024-10-10"
"W97","Z55","2024-10-24"
"W97","Z268","2024-12-17"
"W97","Z408","2025-01-02"
"W97","Z372","2025-01-31"
"W97","Z828","2025-03-06"
"W98","Z851","2024-03-14"
"W98","Z523","2024-04-12"
"W98","Z69","2024-04-14"
"W98","Z87","2024-04-17"
"W98","Z30","2024-04-24"
"W98","Z559","2024-05-25"
"W98","Z324","2024-06-05"
"W98","Z958","2024-06-09"
"W98","Z762","2024-07-14"
"W98","Z86","2024-08-10"
"W98","Z51","2024-08-30"
"W98","Z948","2025-01-10"
"W98","Z34","2025-01-25"
"W98","Z440","2025-02-16"
"W99","Z73","2024-03-23"
"W99","Z488","2024-04-25"
"W99","Z830","2024-06-09"
"W99","Z780","2024-07-06"
"W99","Z850","2024-07-18"
"W99","Z255","2024-08-13"
"W99","Z865","2024-09-28"
"W99","Z582","2024-10-05"
"W99","Z647","2024-11-14"
"W99","Z704","2024-12-23"
"W99","Z835","2025-01-19"
"W99","Z979","2025-03-13"
"W100","Z36","2024-11-03"
"W100","Z81","2024-11-07"
"W100","Z92","2025-02-13"
"W100","Z47","2025-03-03"
"W101","Z960","2024-04-08"
"W101","Z416","2024-04-29"
"W101","Z819","2024-05-31"
"W101","Z393","2024-07-18"
"W101","Z365","2024-08-06"
"W101","Z433","2024-09-27"
"W101","Z892","2024-09-28"
"W101","Z801","2024-10-25"
"W101","Z239","2025-01-13"
"W101","Z546","2025-01-18"
"W101","Z195","2025-03-03"
"W102","Z660","2024-03-16"
"W102","Z871","2024-04-09"
"W102","Z538","2024-04-25"
"W102","Z666","2024-09-03"
"W102","Z278","2024-09-17"
"W102","Z226","2024-09-22"
"W102","Z660","2024-12-05"
"W102","Z340","2024-12-28"
"W102","Z620","2025-02-07"
"W102","Z975","2025-03-03"
"W103","Z685","2024-03-23"
"W103","Z43","2024-03-27"
"W103","Z170","2024-04-10"
"W103","Z253","2024-04-16"
"W103","Z674","2024-05-06"
"W103","Z987","2024-05-10"
"W103","Z472","2024-07-23"
"W103","Z438","2024-08-11"
"W103","Z682","2024-08-21"
"W103","Z758","2024-09-15"
"W103","Z734","2024-10-07"
"W103","Z713","2024-12-04"
"W103","Z183","2024-12-07"
"W103","Z291","2025-02-17"
"W103","Z597","2025-03-12"
"W104","Z10","2024-05-16"
"W104","Z238","2024-05-30"
"W104","Z567","2024-06-07"
"W104","Z537","2024-08-07"
"W104","Z454","2024-08-17"
"W104","Z473","2024-09-17"
"W104","Z737","2024-09-19"
"W104","Z130","2024-10-10"
"W104","Z989","2024-11-25"
"W104","Z231","2024-11-27"
"W104","Z336","2024-11-30"
"W105","Z979","2024-03-25"
"W105","Z121","2024-07-14"
"W105","Z309","2024-09-02"
"W105","Z868","2024-09-15"
"W105","Z467","2024-09-17"
"W105","Z172","2024-11-23"
"W105","Z232","2024-12-19"
"W105","Z480","2025-02-01"
"W105","Z939","2025-02-06"
"W105","Z688","2025-03-03"
"W106","Z554","2024-03-21"
"W106","Z968","2024-04-13"
"W106","Z475","2024-05-05"
"W106","Z471","2024-05-14"
"W106","Z983","2024-06-06"
"W106","Z9","2024-06-20"
"W106","Z127","2024-07-18"
"W106","Z606","2024-07-29"
"W106","Z273","2024-08-14"
"W106","Z778","2024-10-15"
"W106","Z234","2024-11-19"
"W106","Z628","2024-12-04"
"W106","Z468","2024-12-16"
"W106","Z580","2025-02-05"
"W106","Z421","2025-02-11"
"W107","Z506","2024-03-18"
"W107","Z187","2024-04-16"
"W107","Z811","2024-05-13"
"W107","Z885","2024-06-08"
"W107","Z218","2024-08-11"
"W107","Z266","2024-08-12"
"W107","Z850","2024-09-01"
"W107","Z270","2024-10-13"
"W107","Z948","2024-10-29"
"W107","Z130","2024-11-13"
"W107","Z328","2024-11-18"
"W107","Z645","2024-11-27"
"W107","Z461","2025-01-05"
"W107","Z554","2025-01-10"
"W107","Z581","2025-02-17"
"W108","Z713","2024-03-24"
"W108","Z420","2024-04-28"
"W108","Z6","2024-05-20"
"W108","Z12","2024-05-30"
"W108","Z475","2024-06-02"
"W108","Z706","2024-06-15"
"W108","Z865","2024-06-21"
"W108","Z475","2024-08-07"
"W108","Z443","2024-10-13"
"W108","Z85","2024-10-19"
"W108","Z262","2024-11-28"
"W108","Z816","2025-01-03"
"W109","Z97","2024-03-22"
"W109","Z949","2024-03-28"
"W109","Z950","2024-04-11"
"W109","Z832","2024-05-07"
"W109","Z558","2024-05-11"
"W109","Z535","2024-05-18"
"W109","Z52","2024-05-19"
"W109","Z150","2024-06-08"
"W109","Z208","2024-08-19"
"W109","Z331","2024-09-02"
"W109","Z679","2024-09-27"
"W109","Z191","2024-12-23"
"W109","Z101","2025-01-15"
"W109","Z11","2025-02-03"
"W109","Z666","2025-02-21"
"W109","Z333","2025-02-22"
"W110","Z436","2024-04-04"
"W110","Z887","2024-04-09"
"W110","Z755","2024-04-26"
"W110","Z301","2024-05-04"
"W110","Z852","2024-05-16"
"W110","Z57","2024-06-05"
"W110","Z686","2024-06-23"
"W110","Z416","2024-07-17"
"W110","Z128","2024-07-27"
"W110","Z88","2024-08-17"
"W110","Z364","2024-08-19"
"W110","Z953","2024-10-17"
"W110","Z287","2024-11-02"
"W110","Z67","2024-11-23"
"W110","Z363","2025-03-01"
"W111","Z104","2024-04-04"
"W111","Z914","2024-04-28"
"W111","Z942","2024-05-06"
"W111","Z250","2024-08-13"
"W111","Z579","2024-10-12"
"W111","Z751","2024-10-19"
"W111","Z239","2024-10-31"
"W111","Z889","2024-11-14"
"W111","Z999","2024-12-13"
"W111","Z513","2024-12-17"
"W111","Z861","2024-12-28"
"W111","Z930","2024-12-29"
"W111","Z60","2025-02-27"
"W111","Z904","2025-03-01"
"W112","Z641","2024-03-29"
"W112","Z854","2024-04-16"
"W112","Z739","2024-04-21"
"W112","Z683","2024-04-26"
"W112","Z526","2024-05-22"
"W112","Z456","2024-07-23"
"W112","Z285","2024-09-30"
"W112","Z406","2024-11-19"
"W112","Z654","2024-11-24"
"W112","Z946","2024-12-15"
"W112","Z917","2025-01-25"
"W113","Z282","2024-04-06"
"W113","Z367","2024-05-06"
"W113","Z967","2024-06-04"
"W113","Z121","2024-06-16"
"W113","Z890","2024-06-27"
"W113","Z21","2024-07-09"
"W113","Z797","2024-08-05"
"W113","Z270","2024-09-20"
"W113","Z77","2024-09-30"
"W113","Z774","2024-11-21"
"W113","Z870","2024-12-08"
"W113","Z912","2025-01-05"
"W113","Z709","2025-02-01"
"W114","Z290","2024-03-19"
"W114","Z414","2024-05-03"
"W114","Z889","2024-07-14"
"W114","Z973","2024-09-14"
"W114","Z940","2024-09-20"
"W114","Z577","2024-11-12"
"W114","Z336","2024-12-22"
"W114","Z13","2025-02-06"
"W115","Z156","2024-03-24"
"W115","Z995","2024-04-09"
"W115","Z137","2024-04-13"
"W115","Z518","2024-06-13"
"W115","Z318","2024-07-27"
"W115","Z835","2024-08-10"
"W115","Z509","2024-08-11"
"W115","Z623","2024-10-05"
"W115","Z58","2024-10-07"
"W115","Z877","2024-10-18"
"W115","Z584","2024-12-31"
"W115","Z446","2025-01-20"
"W116","Z371","2024-03-18"
"W116","Z434","2024-04-14"
"W116","Z809","2024-04-25"
"W116","Z379","2024-04-29"
"W116","Z997","2024-08-06"
"W116","Z181","2024-08-12"
"W116","Z215","2024-10-23"
"W116","Z308","2024-11-24"
"W116","Z195","2024-12-05"
"W116","Z369","2024-12-19"
"W116","Z974","2024-12-24"
"W117","Z489","2024-04-29"
"W117","Z423","2024-06-09"
"W117","Z525","2024-07-14"
"W117","Z968","2024-07-31"
"W117","Z882","2024-08-16"
"W117","Z759","2024-10-06"
"W117","Z206","2024-10-15"
"W117","Z709","2024-11-04"
"W117","Z563","2024-12-07"
"W117","Z219","2024-12-17"
"W117","Z594","2025-01-28"
"W117","Z180","2025-02-14"
"W117","Z455","2025-02-26"
"W117","Z126","2025-02-27"
"W118","Z546","2024-03-20"
"W118","Z687","2024-04-10"
"W118","Z848","2024-04-25"
"W118","Z690","2024-07-19"
"W118","Z292","2024-07-20"
"W118","Z5","2024-09-24"
"W118","Z534","2024-09-30"
"W118","Z239","2024-11-10"
"W118","Z637","2024-11-15"
"W118","Z254","2025-02-24"
"W119","Z928","2024-03-31"
"W119","Z452","2024-05-11"
"W119","Z610","2024-05-18"
"W119","Z103","2024-05-22"
"W119","Z434","2024-05-26"
"W119","Z383","2024-06-01"
"W119","Z307","2024-06-08"
"W119","Z32","2024-07-07"
"W119","Z798","2024-08-06"
"W119","Z764","2024-08-08"
"W119","Z98","2024-08-11"
"W119","Z612","2024-08-20"
"W119","Z145","2025-03-03"
"W120","Z868","2024-03-24"
"W120","Z62","2024-04-11"
"W120","Z848","2024-05-16"
"W120","Z463","2024-06-18"
"W120","Z230","2024-08-20"
"W120","Z909","2024-09-18"
"W120","Z611","2024-10-26"
"W120","Z145","2024-11-25"
"W120","Z350","2025-01-24"
"W121","Z882","2024-06-12"
"W121","Z521","2024-07-03"
"W121","Z270","2024-07-14"
"W121","Z531","2024-07-29"
"W121","Z895","2024-09-23"
"W121","Z509","2024-12-10"
"W121","Z900","2025-01-19"
"W121","Z990","2025-01-27"
"W121","Z63","2025-02-27"
"W122","Z625","2024-04-08"
"W122","Z350","2024-04-20"
"W122","Z957","2024-04-24"
"W122","Z201","2024-05-19"
"W122","Z841","2024-07-25"
"W122","Z838","2024-08-01"
"W122","Z140","2024-08-19"
"W122","Z776","2024-08-30"
"W122","Z405","2024-12-02"
"W122","Z416","2024-12-03"
"W122","Z421","2025-01-02"
"W122","Z956","2025-01-11"
"W122","Z400","2025-01-20"
"W123","Z588","2024-05-26"
"W123","Z290","2024-05-30"
"W123","Z497","2024-06-01"
"W123","Z887","2024-06-03"
"W123","Z534","2024-07-13"
"W123","Z840","2024-07-15"
"W123","Z922","2024-09-23"
"W123","Z503","2024-10-05"
"W123","Z727","2024-11-20"
"W123","Z835","2024-12-06"
"W123","Z325","2025-02-14"
"W123","Z407","2025-02-20"
"W124","Z735","2024-04-03"
"W124","Z867","2024-04-16"
"W124","Z516","2024-05-08"
"W124","Z612","2024-05-10"
"W124","Z687","2024-05-26"
"W124","Z490","2024-06-23"
"W124","Z752","2024-08-08"
"W124","Z475","2024-08-20"
"W124","Z130","2024-10-20"
"W124","Z800","2024-10-22"
"W124","Z47","2024-11-05"
"W124","Z211","2024-12-29"
"W124","Z66","2025-01-14"
"W124","Z721","2025-02-02"
"W124","Z690","2025-02-17"
"W124","Z565","2025-02-25"
"W124","Z850","2025-03-02"
"W125","Z537","2024-04-11"
"W125","Z825","2024-05-13"
"W125","Z869","2024-06-08"
"W125","Z830","2024-07-31"
"W125","Z515","2024-08-16"
"W125","Z899","2024-09-22"
"W125","Z483","2024-11-10"
"W125","Z666","2024-11-25"
"W125","Z874","2024-12-04"
"W125","Z112","2025-01-21"
"W125","Z470","2025-02-11"
"W125","Z133","2025-02-22"
"W126","Z349","2024-03-28"
"W126","Z749","2024-04-09"
"W126","Z981","2024-05-13"
"W126","Z292","2024-06-05"
"W126","Z784","2024-09-10"
"W126","Z857","2024-10-29"
"W126","Z329","2024-10-31"
"W126","Z720","2025-01-04"
"W126","Z464","2025-01-18"
"W126","Z307","2025-03-08"
"W126","Z379","2025-03-11"
"W127","Z897","2024-04-14"
"W127","Z430","2024-05-23"
"W127","Z807","2024-06-08"
"W127","Z138","2024-07-01"
"W127","Z650","2024-08-01"
"W127","Z996","2024-08-06"
"W127","Z240","2024-08-07"
"W127","Z355","2024-09-13"
"W127","Z912","2024-10-03"
"W127","Z216","2024-10-05"
"W127","Z928","2024-10-21"
"W127","Z185","2024-11-13"
"W127","Z112","2025-02-12"
"W128","Z837","2024-04-15"
"W128","Z433","2024-05-09"
"W128","Z902","2024-06-13"
"W128","Z626","2024-06-26"
"W128","Z337","2024-07-16"
"W128","Z517","2024-07-28"
"W128","Z949","2024-07-30"
"W128","Z409","2024-09-16"
"W128","Z823","2024-09-20"
"W128","Z977","2024-10-02"
"W128","Z14","2024-10-07"
"W128","Z478","2024-10-12"
"W128","Z145","2024-12-30"
"W128","Z937","2025-02-19"
"W129","Z586","2024-03-27"
"W129","Z397","2024-04-16"
"W129","Z973","2024-07-10"
"W129","Z481","2024-07-19"
"W129","Z724","2024-08-11"
"W129","Z644","2024-08-18"
"W129","Z966","2024-09-04"
"W129","Z320","2024-09-21"
"W129","Z438","2024-11-05"
"W129","Z849","2024-12-21"
"W129","Z972","2025-01-11"
"W130","Z21","2024-03-29"
"W130","Z413","2024-05-31"
"W130","Z375","2024-06-09"
"W130","Z900","2024-07-12"
"W130","Z239","2024-09-19"
"W130","Z502","2024-09-22"
"W130","Z89","2024-10-02"
"W130","Z968","2024-10-07"
"W130","Z557","2024-10-17"
"W130","Z829","2024-11-05"
"W130","Z69","2024-12-15"
"W131","Z721","2024-03-15"
"W131","Z14","2024-05-15"
"W131","Z464","2024-06-03"
"W131","Z460","2024-08-18"
"W131","Z1","2024-10-13"
"W131","Z434","2024-11-13"
"W131","Z739","2025-01-16"
"W131","Z403","2025-02-06"
"W131","Z276","2025-03-13"
"W132","Z57","2024-05-09"
"W132","Z107","2024-06-08"
"W132","Z313","2024-06-15"
"W132","Z669","2024-06-20"
"W132","Z476","2024-08-05"
"W132","Z417","2024-09-26"
"W132","Z19","2024-10-22"
"W132","Z705","2024-11-12"
"W132","Z819","2024-11-13"
"W132","Z849","2024-11-21"
"W132","Z112","2025-02-21"
"W133","Z743","2024-07-03"
"W133","Z412","2024-08-24"
"W133","Z645","2024-08-26"
"W133","Z694","2024-12-16"
"W133","Z708","2025-01-05"
"W133","Z73","2025-01-15"
"W133","Z996","2025-03-13"
"W134","Z620","2024-05-22"
"W134","Z802","2024-07-21"
"W134","Z945","2024-08-16"
"W134","Z882","2024-08-27"
"W134","Z65","2024-09-07"
"W134","Z774","2024-09-12"
"W134","Z697","2024-10-18"
"W134","Z259","2025-01-27"
"W135","Z3","2024-06-22"
"W135","Z51","2024-07-07"
"W135","Z707","2024-07-23"
"W135","Z46","2024-08-15"
"W135","Z509","2024-11-12"
"W135","Z215","2024-11-18"
"W135","Z209","2024-11-24"
"W135","Z694","2025-03-03"
"W136","Z224","2024-04-26"
"W136","Z599","2024-05-10"
"W136","Z843","2024-07-06"
"W136","Z772","2024-09-14"
"W136","Z413","2024-11-06"
"W136","Z538","2024-11-08"
"W136","Z214","2024-11-24"
"W136","Z427","2024-11-30"
"W136","Z952","2024-12-25"
"W136","Z97","2024-12-30"
"W136","Z736","2025-01-13"
"W136","Z938","2025-01-27"
"W137","Z787","2024-05-24"
"W137","Z730","2024-06-03"
"W137","Z420","2024-07-20"
"W137","Z104","2024-08-15"
"W137","Z620","2024-08-18"
"W137","Z265","2024-09-22"
"W137","Z882","2024-09-26"
"W137","Z894","2024-09-28"
"W137","Z504","2024-10-29"
"W137","Z961","2024-11-18"
"W137","Z164","2024-11-23"
"W138","Z492","2024-03-25"
"W138","Z766","2024-04-10"
"W138","Z866","2024-05-12"
"W138","Z420","2024-05-29"
"W138","Z118","2024-06-18"
"W138","Z182","2024-07-05"
"W138","Z315","2024-07-15"
"W138","Z27","2024-08-09"
"W138","Z338","2024-08-19"
"W138","Z153","2024-09-17"
"W138","Z796","2024-09-23"
"W138","Z302","2024-10-11"
"W138","Z225","2024-10-19"
"W138","Z307","2024-10-22"
"W138","Z411","2024-10-25"
"W138","Z334","2024-12-25"
"W138","Z310","2025-01-06"
"W138","Z922","2025-01-07"
"W138","Z391","2025-02-01"
"W138","Z262","2025-02-22"
"W139","Z394","2024-04-10"
"W139","Z232","2024-04-14"
"W139","Z507","2024-04-16"
"W139","Z620","2024-06-25"
"W139","Z808","2024-07-01"
"W139","Z995","2024-07-22"
"W139","Z451","2024-08-29"
"W139","Z557","2024-10-04"
"W139","Z966","2024-10-17"
"W139","Z533","2024-10-28"
"W139","Z526","2024-11-30"
"W139","Z868","2025-01-11"
"W139","Z923","2025-02-16"
"W139","Z799","2025-03-03"
"W139","Z611","2025-03-07"
"W140","Z973","2024-03-28"
"W140","Z118","2024-04-15"
"W140","Z669","2024-04-19"
"W140","Z782","2024-05-01"
"W140","Z118","2024-07-11"
"W140","Z113","2024-07-14"
"W140","Z69","2024-09-07"
"W140","Z707","2024-10-05"
"W140","Z532","2024-11-24"
"W140","Z954","2025-01-14"
"W140","Z110","2025-02-26"
"W140","Z404","2025-03-12"
"W141","Z128","2024-03-19"
"W141","Z430","2024-05-16"
"W141","Z853","2024-05-31"
"W141","Z87","2024-06-05"
"W141","Z22","2024-09-02"
"W141","Z515","2024-09-03"
"W141","Z819","2024-10-13"
"W141","Z943","2024-10-23"
"W141","Z667","2024-11-07"
"W141","Z264","2024-11-22"
"W142","Z57","2024-03-15"
"W142","Z684","2024-03-17"
"W142","Z513","2024-04-21"
"W142","Z925","2024-05-13"
"W142","Z934","2024-05-25"
"W142","Z639","2024-06-13"
"W142","Z848","2024-07-25"
"W142","Z751","2024-08-11"
"W142","Z399","2024-08-23"
"W142","Z449","2024-10-24"
"W142","Z489","2024-12-16"
"W142","Z890","2025-01-16"
"W143","Z546","2024-03-19"
"W143","Z244","2024-08-11"
"W143","Z611","2024-08-20"
"W143","Z782","2024-09-08"
"W143","Z602","2024-10-02"
"W143","Z103","2024-10-27"
"W143","Z86","2024-10-28"
"W143","Z905","2024-11-29"
"W143","Z955","2024-12-15"
"W143","Z131","2024-12-16"
"W143","Z342","2024-12-28"
"W143","Z57","2025-02-24"
"W144","Z870","2024-04-15"
"W144","Z984","2024-07-28"
"W144","Z47","2024-08-01"
"W144","Z856","2024-08-25"
"W144","Z146","2024-10-06"
"W144","Z82","2024-10-10"
"W144","Z851","2024-11-01"
"W144","Z361","2024-11-07"
"W144","Z452","2024-12-03"
"W144","Z906","2025-02-14"
